_id,actorLink,actorName,actors,characterImageFull,characterImageThumb,characterLink,characterName,guardedBy,houseName,killed,killedBy,kingsguard,marriedEngaged,nickname,parentOf,parents,royal,servedBy,serves,siblings
61997c2bdee7e981f7971020,/name/nm0283642/,Tony Flynn,,,,/character/ch0509452/,"Night's Watchman #2",,,,,,,,,,,,,
61997c2bdee7e981f7971021,/name/nm5697839/,Jed Murray,,,,/character/ch0348391/,Northman Rioter,,,,,,,,,,,,,
61997c2bdee7e981f7971022,,,,,,,Nymeria,,Stark,,,,,,,,,,,"[""Grey Wind"",""Lady"",""Summer"",""Shaggydog"",""Ghost""]"
61997c2bdee7e981f7971023,/name/nm3725055/,Jessica Henwick,,https://images-na.ssl-images-amazon.com/images/M/MV5BNDZmN2FkMTEtMmMyYy00ZTcwLWE3MGQtNGU1NzY4MjAxNjQ0XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNDZmN2FkMTEtMmMyYy00ZTcwLWE3MGQtNGU1NzY4MjAxNjQ0XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0468074/,Nymeria Sand,,Martell,,"[""Euron Greyjoy""]",,,,,"[""Oberyn Martell""]",,,,
61997c2bdee7e981f7971024,/name/nm1095720/,Keisha Castle-Hughes,,https://images-na.ssl-images-amazon.com/images/M/MV5BOWU3OTRmYmItZTZiYi00Mjk1LTk2NTItMzBjZmQ3NDZhMDMyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOWU3OTRmYmItZTZiYi00Mjk1LTk2NTItMzBjZmQ3NDZhMDMyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0468001/,Obara Sand,,Martell,"[""Merchant Captain"",""Trystane Martell""]","[""Euron Greyjoy""]",,,,,"[""Oberyn Martell""]",,,,
61997c2bdee7e981f7971025,/name/nm0050959/,Pedro Pascal,,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJmYjViYjctYTU0My00NTJiLWE2YzUtOWZkNTg4MTZkZmEyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZTJmYjViYjctYTU0My00NTJiLWE2YzUtOWZkNTg4MTZkZmEyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0392307/,Oberyn Martell,,Martell,,"[""Gregor Clegane""]",,"[""Ellaria Sand""]",,"[""Obara Sand"",""Nymeria Sand"",""Tyene Sand""]",,,,,"[""Doran Martell"",""Elia Martell""]"
61997c2bdee7e981f7971026,/name/nm0424191/,Margaret John,,https://images-na.ssl-images-amazon.com/images/M/MV5BZTEzZmMxMzQtYzA4OC00YjI3LTg3Y2QtNjNhMjE2MDMxZDZlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZTEzZmMxMzQtYzA4OC00YjI3LTg3Y2QtNjNhMjE2MDMxZDZlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305018/,Old Nan,,,,,,,,,,,,,
61997c2bdee7e981f7971027,/name/nm0610312/,Gina Moxley,,,,/character/ch0327535/,Old Woman Prisoner,,,,,,,,,,,,,
61997c2bdee7e981f7971028,/name/nm0001671/,Diana Rigg,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjgwOTQ3Nl5BMl5BanBnXkFtZTcwMjE2NzE5OQ@@._V1_SY1000_CR0,0,662,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMjgwOTQ3Nl5BMl5BanBnXkFtZTcwMjE2NzE5OQ@@._V1._SX100_SY140_.jpg,/character/ch0010188/,Olenna Tyrell,,Tyrell,"[""Joffrey Baratheon""]","[""Jaime Lannister""]",,,,"[""Mace Tyrell""]",,,,,
61997c2bdee7e981f7971029,/name/nm5282143/,"Brenock O'Connor",,https://images-na.ssl-images-amazon.com/images/M/MV5BOWFiYTRlMzMtMmQzZC00Y2UxLTgzMzAtZGEzOTlkMGRiODBkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOWFiYTRlMzMtMmQzZC00Y2UxLTgzMzAtZGEzOTlkMGRiODBkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0508055/,Olly,,,"[""Ygritte"",""Jon Snow""]","[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f797102a,/name/nm4831584/,Will Tudor,,https://images-na.ssl-images-amazon.com/images/M/MV5BOTZiNDAwYzQtMGJkZi00OGM4LTg2OTgtNzFjZTM1ZGExMzNiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOTZiNDAwYzQtMGJkZi00OGM4LTg2OTgtNzFjZTM1ZGExMzNiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0403194/,Olyvar,,,,,,,,,,,,,
61997c2bdee7e981f797102b,/name/nm0188871/,Mackenzie Crook,,https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1NDAzODQtNzAzMy00MDRhLTkwMWItZTNmMWJmN2I5MTlmXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1NDAzODQtNzAzMy00MDRhLTkwMWItZTNmMWJmN2I5MTlmXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0316922/,Orell,,,,"[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f797102c,/name/nm4789912/,Hannah John-Kamen,,https://images-na.ssl-images-amazon.com/images/M/MV5BODdmZDIwMTEtYWI1OS00YTVmLWIzZGUtOWI4YTk3MWU3NTNhXkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BODdmZDIwMTEtYWI1OS00YTVmLWIzZGUtOWI4YTk3MWU3NTNhXkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1._SX100_SY140_.jpg,/character/ch0540537/,Ornela,,,,,,,,,,,,,
61997c2bdee7e981f797102d,/name/nm1164730/,Natalia Tena,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NjY0ODY2OV5BMl5BanBnXkFtZTcwMzU5ODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NjY0ODY2OV5BMl5BanBnXkFtZTcwMzU5ODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0295802/,Osha,,,"[""Drennan"",""Maester Luwin""]","[""Ramsay Snow""]",,,,,,,,,
61997c2bdee7e981f797102e,/name/nm1987270/,Brian Fortune,,https://images-na.ssl-images-amazon.com/images/M/MV5BNDgzYzhkZWYtYTA3OS00ZTk5LTgwYTUtNThiMDFmNjBmZmIxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNDgzYzhkZWYtYTA3OS00ZTk5LTgwYTUtNThiMDFmNjBmZmIxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305003/,Othell Yarwyck,,,"[""Jon Snow""]","[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f797102f,,,,,,,Othor,,,,"[""White Walker"",""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f7971030,/name/nm4422639/,Rania Zouari,,,,/character/ch0305042/,Pentoshi Servant,,,,,,,,,,,,,
61997c2bdee7e981f7971031,/name/nm0318821/,Aidan Gillen,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjE3OTc3M15BMl5BanBnXkFtZTcwODgzODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjE3OTc3M15BMl5BanBnXkFtZTcwODgzODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0245982/,Petyr Baelish,,,"[""Joffrey Baratheon"",""Dontos Hollard"",""Lysa Arryn""]","[""Arya Stark""]",,"[""Lysa Arryn""]",Littlefinger,,,,,,
61997c2bdee7e981f7971032,/name/nm4535552/,Daniel Portman,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTU5NjczOTQyNl5BMl5BanBnXkFtZTcwMzMwNTk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTU5NjczOTQyNl5BMl5BanBnXkFtZTcwMzMwNTk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0306046/,Podrick Payne,,,"[""Mandon Moore"",""Bolton Soldier""]",,true,,,,,,,"[""Tyrion Lannister"",""Brienne of Tarth"",""Bran Stark""]",
61997c2bdee7e981f7971033,/name/nm3464945/,Andy Kellegher,,https://images-na.ssl-images-amazon.com/images/M/MV5BY2EwODU4ZGMtZGVkZi00ZjE4LTlhZTItNzNjNGZiM2UxZTc1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BY2EwODU4ZGMtZGVkZi00ZjE4LTlhZTItNzNjNGZiM2UxZTc1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305023/,Polliver,,,"[""Lommy Greenhands""]","[""Arya Stark""]",,,,,,,,,
61997c2bdee7e981f7971034,/name/nm0863130/,Ramon Tikaram,,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzkyZDYyNGYtNDEyNC00NTQ2LWI4N2MtNmM0YzcwOTc1ODRlXkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1_SX1777_CR0,0,1777,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BYzkyZDYyNGYtNDEyNC00NTQ2LWI4N2MtNmM0YzcwOTc1ODRlXkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1._SX100_SY140_.jpg,/character/ch0339504/,Prendahl na Ghezn,,,,"[""Daario Naharis""]",,,,,,,,,
61997c2bdee7e981f7971035,/name/nm0360171/,Ian Hanmore,,https://images-na.ssl-images-amazon.com/images/M/MV5BYmMzZmVkMTItNmY3Yy00MDU2LThmNTctOWJmYTNhMThhNTRlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYmMzZmVkMTItNmY3Yy00MDU2LThmNTctOWJmYTNhMThhNTRlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0303952/,Pyat Pree,,,"[""Spice King"",""Silk King""]","[""Drogon"",""Viserion"",""Rhaegal""]",,,,,,,,,
61997c2bdee7e981f7971036,/name/nm1086981/,Josef Altin,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFiNTIxY2MtY2ExOC00NjM1LTg0MGEtYzUzYzA0YzIyY2VjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFiNTIxY2MtY2ExOC00NjM1LTg0MGEtYzUzYzA0YzIyY2VjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0273477/,Pypar,,,,"[""Ygritte""]",,,,,,,,,
61997c2bdee7e981f7971037,/name/nm7047874/,Staz Nair,,https://images-na.ssl-images-amazon.com/images/M/MV5BMGMwYjgwMGQtOGRlNC00NDg0LTliM2ItN2I1NzIxZmQ5YTU1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMGMwYjgwMGQtOGRlNC00NDg0LTliM2ItN2I1NzIxZmQ5YTU1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540066/,Qhono,,,,,,,,,,,,,
61997c2bdee7e981f7971038,/name/nm1409802/,Simon Armstrong,,https://images-na.ssl-images-amazon.com/images/M/MV5BODM1MzJmZmUtZWI2MS00YjliLWJhNTItZmMzNmQ1YzA0ZjlmXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BODM1MzJmZmUtZWI2MS00YjliLWJhNTItZmMzNmQ1YzA0ZjlmXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0303951/,Qhorin Halfhand,,,,"[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f7971039,/name/nm1502469/,Dar Salim,,https://images-na.ssl-images-amazon.com/images/M/MV5BOWFjY2Y4NTgtZjQ5OS00YjM0LWI3OTItMWYyM2QzYjQyODk1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOWFjY2Y4NTgtZjQ5OS00YjM0LWI3OTItMWYyM2QzYjQyODk1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0246162/,Qotho,,,,"[""Jorah Mormont""]",,,,,,,,,
61997c2bdee7e981f797103a,/name/nm3671418/,Laura Pradelska,,https://images-na.ssl-images-amazon.com/images/M/MV5BMWU1YzE1MmUtMDk3ZS00ZTQxLTg5ZjEtYzgxZDk5MzFkOWUyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMWU1YzE1MmUtMDk3ZS00ZTQxLTg5ZjEtYzgxZDk5MzFkOWUyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305022/,Quaithe,,,,,,,,,,,,,
61997c2bdee7e981f797103b,/name/nm0504320/,Anton Lesser,,https://images-na.ssl-images-amazon.com/images/M/MV5BZGEzNDY2YjktMDM1ZS00MTI1LWEyYmMtNTdiMzczNmY4ZWEzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZGEzNDY2YjktMDM1ZS00MTI1LWEyYmMtNTdiMzczNmY4ZWEzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0316929/,Qyburn,,,,"[""Gregor Clegane""]",,,,,,,,"[""Cersei Lannister""]",
61997c2bdee7e981f797103c,/name/nm1175468/,Elyes Gabel,,https://images-na.ssl-images-amazon.com/images/M/MV5BNzU2OWU5YzQtMTM1YS00ZDBjLWJlOTUtODg5ZTJlNjU5MTIyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNzU2OWU5YzQtMTM1YS00ZDBjLWJlOTUtODg5ZTJlNjU5MTIyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0251495/,Rakharo,,,,"[""Khal Jhaqo's Khalasar""]",,,,,,,,,
61997c2bdee7e981f797103d,/name/nm3701064/,Iwan Rheon,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5Nzk3NTU5N15BMl5BanBnXkFtZTgwNzczMjk5NTE@._V1_SY1000_CR0,0,665,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5Nzk3NTU5N15BMl5BanBnXkFtZTgwNzczMjk5NTE@._V1._SX100_SY140_.jpg,/character/ch0321004/,Ramsay Snow,,Bolton,"[""Master Torturer"",""Medger Cerwyn"",""Lady Cerwyn"",""Unidentified Cerwyn"",""Old Woman"",""Roose Bolton"",""Osha"",""Rickon Stark"",""Wun Wun""]","[""Ramsay Snow's Hounds""]",,"[""Sansa Stark""]",,,"[""Roose Bolton""]",,,,
61997c2bdee7e981f797103e,/name/nm0269077/,James Faulkner,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTY0NTc4N15BMl5BanBnXkFtZTgwNTMyNzYwOTE@._V1_SY1000_CR0,0,1502,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMTY0NTc4N15BMl5BanBnXkFtZTgwNTMyNzYwOTE@._V1._SX100_SY140_.jpg,/character/ch0524408/,Randyll Tarly,,,,"[""Daenerys Targaryen""]",,"[""Melessa Tarly""]",,"[""Dickon Tarly"",""Samwell Tarly"",""Talla Tarly""]",,,,,
61997c2bdee7e981f797103f,/name/nm4430828/,Luke Barnes,,https://images-na.ssl-images-amazon.com/images/M/MV5BYzI5NjQ3ZTctODgyYi00ZTZhLTk2M2EtM2E3MzYxNDBkMWU5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYzI5NjQ3ZTctODgyYi00ZTZhLTk2M2EtM2E3MzYxNDBkMWU5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0251498/,Rast,,,"[""Jeor Mormont""]","[""Ghost""]",,,,,,,,,
61997c2bdee7e981f7971040,,,"[{""actorName"":""Edward Dogliani"",""actorLink"":""/name/nm2589085/"",""seasonsActive"":[2,3]},{""actorName"":""Ross O'Hennessy"",""actorLink"":""/name/nm1090815/"",""seasonsActive"":[5]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BYzk1ZDA3YjktMWZhMi00MTA4LTk0YjItY2ZmMDRlZDY3MmM2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYzk1ZDA3YjktMWZhMi00MTA4LTk0YjItY2ZmMDRlZDY3MmM2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305888/,Rattleshirt,,,,"[""Tormund Giantsbane""]",,,Lord of Bones,,,,,,
61997c2bdee7e981f7971041,/name/nm1745190/,George Georgiou,,https://images-na.ssl-images-amazon.com/images/M/MV5BODdjNzdkYWQtZmE1OS00YzcxLTljMTctNWZmMDI3OTAzZmZiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BODdjNzdkYWQtZmE1OS00YzcxLTljMTctNWZmMDI3OTAzZmZiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0413591/,Razdal mo Eraz,,,,"[""Grey Worm""]",,,,,,,,,
61997c2bdee7e981f7971042,/name/nm4164318/,Hugo Culverhouse,,https://images-na.ssl-images-amazon.com/images/M/MV5BZjA0NGQzMmQtZTdlMi00Y2Q5LWE1N2ItNGNhODdmZDAxZTg3XkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZjA0NGQzMmQtZTdlMi00Y2Q5LWE1N2ItNGNhODdmZDAxZTg3XkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1._SX100_SY140_.jpg,/character/ch0379229/,Red Keep Stableboy,,,,"[""Arya Stark""]",,,,,,,,,
61997c2bdee7e981f7971043,/name/nm4927489/,Melanie Liburd,,,,/character/ch0540866/,Red Priestess,,,,,,,,,,,,,
61997c2bdee7e981f7971044,/name/nm3822462/,Rila Fukushima,,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM5MjlkYjItM2YzOC00NGQwLTllZDktYmY3YmMxYjNjMzVjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_SY1000_CR0,0,1502,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BNTM5MjlkYjItM2YzOC00NGQwLTllZDktYmY3YmMxYjNjMzVjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540866/,Red Priestess,,,,,,,,,,,,,
61997c2bdee7e981f7971045,/name/nm2167445/,Gethin Anthony,,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA4OTE5MzcyOF5BMl5BanBnXkFtZTcwNDA1ODg5NA@@._V1_SX1500_CR0,0,1500,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BNjA4OTE5MzcyOF5BMl5BanBnXkFtZTcwNDA1ODg5NA@@._V1._SX100_SY140_.jpg,/character/ch0246253/,Renly Baratheon,,Baratheon,,"[""Melisandre""]",,"[""Margaery Tyrell""]",,,,,,,"[""Robert Baratheon"",""Stannis Baratheon""]"
61997c2bdee7e981f7971046,,,,,,,Rhaegal,,Targaryen,"[""Pyat Pree"",""Great Master #1""]","[""Euron Greyjoy""]",,,,,,,,,"[""Drogon"",""Viserion""]"
61997c2bdee7e981f7971047,,,,,,,Rhaegar Targaryen,,Targaryen,,"[""Robert Baratheon""]",,"[""Elia Martell"",""Lyanna Stark""]",,"[""Jon Snow"",""Rhaenys Targaryen"",""Aegon Targaryen""]","[""Rhaella Targaryen"",""Aerys II Targaryen""]",true,,,"[""Daenerys Targaryen"",""Viserys Targaryen""]"
61997c2bdee7e981f7971048,,,,,,,Rhaego,,,,"[""Mirri Maz Duur""]",,,,,"[""Khal Drogo"",""Daenerys Targaryen""]",,,,
61997c2bdee7e981f7971049,,,,,,,Rhaella Targaryen,,Targaryen,,,,"[""Aerys II Targaryen""]",,"[""Daenerys Targaryen"",""Rhaegar Targaryen"",""Viserys Targaryen""]",,true,,,"[""Aerys II Targaryen""]"
61997c2bdee7e981f797104a,,,,,,,Rhaenys Targaryen,,Targaryen,,"[""Gregor Clegane""]",,,,,"[""Elia Martell"",""Rhaegar Targaryen""]",true,,,
61997c2bdee7e981f797104b,,,"[{""actorName"":""John Stahl"",""actorLink"":""/name/nm0821471/"",""seasonsActive"":[2,3]},{""actorName"":""Steve Blount"",""actorLink"":""/name/nm0089416/"",""seasonsActive"":[1]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BM2IwZThkNjQtYzU2NS00ZTRiLWFjNDUtNTdmMGQ2ZmE5M2NmXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BM2IwZThkNjQtYzU2NS00ZTRiLWFjNDUtNTdmMGQ2ZmE5M2NmXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305331/,Rickard Karstark,,,"[""Martyn Lannister"",""Willem Lannister""]","[""Robb Stark""]",,,,"[""Harald Karstark""]",,,,,
61997c2bdee7e981f797104c,,,,,,,Rickard Stark,,Stark,,"[""Aerys II Targaryen""]",,,,"[""Brandon Stark"",""Benjen Stark"",""Eddard Stark"",""Lyanna Stark""]",,,,,
61997c2bdee7e981f797104d,/name/nm3280686/,Art Parkinson,,https://images-na.ssl-images-amazon.com/images/M/MV5BMWZiOGNjMDAtOTRlNi00MDJmLWEyMTMtOGEwZTM5ODJlNDAyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMWZiOGNjMDAtOTRlNi00MDJmLWEyMTMtOGEwZTM5ODJlNDAyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0233141/,Rickon Stark,"[""Shaggydog""]",Stark,,"[""Ramsay Snow""]",,,,,"[""Eddard Stark"",""Catelyn Stark""]",,,,"[""Robb Stark"",""Sansa Stark"",""Arya Stark"",""Bran Stark""]"
61997c2bdee7e981f797104e,/name/nm0534635/,Richard Madden,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NDE1NzczNF5BMl5BanBnXkFtZTcwNjcwODg4OQ@@._V1_SY1000_CR0,0,845,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NDE1NzczNF5BMl5BanBnXkFtZTcwNjcwODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0158596/,Robb Stark,"[""Grey Wind""]",Stark,"[""Wallen"",""Rickard Karstark""]","[""Roose Bolton""]",,"[""Roslin Frey"",""Talisa Maegyr""]",,,"[""Eddard Stark"",""Catelyn Stark""]",true,,,"[""Sansa Stark"",""Arya Stark"",""Bran Stark"",""Rickon Stark""]"
61997c2bdee7e981f797104f,/name/nm0004692/,Mark Addy,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQwMDcwNzY5MF5BMl5BanBnXkFtZTcwMzIyMTE5OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQwMDcwNzY5MF5BMl5BanBnXkFtZTcwMzIyMTE5OQ@@._V1._SX100_SY140_.jpg,/character/ch0155776/,Robert Baratheon,"[""Jon Arryn""]",Baratheon,"[""Rhaegar Targaryen""]","[""Boar""]",,"[""Lyanna Stark"",""Cersei Lannister""]",,"[""Joffrey Baratheon"",""Myrcella Baratheon"",""Tommen Baratheon""]",,true,,,"[""Stannis Baratheon"",""Renly Baratheon""]"
61997c2bdee7e981f7971050,/name/nm0570570/,Tim McInnerny,,https://images-na.ssl-images-amazon.com/images/M/MV5BMDYwNzhkZjctMzdlOS00MTAxLWE3ODktOTc2ODczMmJmNjkwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMDYwNzhkZjctMzdlOS00MTAxLWE3ODktOTc2ODczMmJmNjkwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0541747/,Robett Glover,,,,,,,,,,,,,
61997c2bdee7e981f7971051,/name/nm2996220/,Lino Facioli,,https://images-na.ssl-images-amazon.com/images/M/MV5BNjBlNzE3YjEtMTcwYS00OTQxLTk1NjEtNGMwNzJhNWI2OGJjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNjBlNzE3YjEtMTcwYS00OTQxLTk1NjEtNGMwNzJhNWI2OGJjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0300949/,Robin Arryn,,,,,,,,,"[""Jon Arryn"",""Lysa Arryn""]",,,,
61997c2bdee7e981f7971052,/name/nm0231871/,Ron Donachie,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDk5MjAwMF5BMl5BanBnXkFtZTcwNTk1NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDk5MjAwMF5BMl5BanBnXkFtZTcwNTk1NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0171391/,Rodrik Cassel,,,,"[""Theon Greyjoy""]",,,,,,,,"[""Eddard Stark""]",
61997c2bdee7e981f7971053,/name/nm0568385/,Michael McElhatton,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMjE3MTExN15BMl5BanBnXkFtZTcwMTI3NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMjE3MTExN15BMl5BanBnXkFtZTcwMTI3NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0305006/,Roose Bolton,,Bolton,"[""Robb Stark""]","[""Ramsay Snow""]",,"[""Walda Bolton""]",,"[""Ramsay Snow""]",,,,,
61997c2bdee7e981f7971054,/name/nm0065874/,Andy Beckwith,,https://images-na.ssl-images-amazon.com/images/M/MV5BZjE4Mjc3MTktMDYyOC00ZDVlLWJlNjMtYzFiMDFlYzg3MjJjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZjE4Mjc3MTktMDYyOC00ZDVlLWJlNjMtYzFiMDFlYzg3MjJjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305019/,Rorge,,,,"[""Arya Stark""]",,,,,,,,,
